timestamp,open,high,low,close,volume
2021-05-31 16:20:00,37417.98,37457.07,37332.52,37403.02,675.383177
2021-05-31 16:25:00,37403.02,37405.16,37062.19,37166.99,905.470348
2021-05-31 16:30:00,37166.99,37278.13,37059.0,37102.84,475.086392
2021-05-31 16:35:00,37102.84,37146.04,36953.81,37072.25,515.106743
2021-05-31 16:40:00,37072.25,37092.1,36999.28,37050.7,203.267816
2021-05-31 16:45:00,37050.69,37200.0,37041.0,37200.0,231.107472
2021-05-31 16:50:00,37200.0,37211.99,36990.1,37077.96,359.694251
2021-05-31 16:55:00,37077.96,37150.0,37060.54,37117.24,285.705376
2021-05-31 17:00:00,37117.21,37178.16,36827.79,36934.63,802.676125
2021-05-31 17:05:00,36934.63,37057.04,36861.11,36978.3,388.533433
2021-05-31 17:10:00,36978.3,37050.0,36852.52,37011.78,383.454698
2021-05-31 17:15:00,37012.19,37020.54,36761.21,36803.7,361.564538
2021-05-31 17:20:00,36801.3,36924.99,36801.3,36897.77,256.482121
2021-05-31 17:25:00,36897.78,36920.0,36770.16,36864.25,290.31375
2021-05-31 17:30:00,36869.99,36906.96,36673.41,36753.74,323.445813
2021-05-31 17:35:00,36753.73,36816.44,36718.88,36763.27,366.626087
2021-05-31 17:40:00,36763.28,36808.36,36751.52,36784.46,108.901904
2021-05-31 17:45:00,36782.96,36848.06,36707.33,36835.26,222.33501
2021-05-31 17:50:00,36834.86,36900.0,36793.58,36884.67,347.254876
2021-05-31 17:55:00,36884.67,36949.8,36860.0,36934.73,152.318901
2021-05-31 18:00:00,36935.81,36955.02,36805.73,36890.24,190.291204
2021-05-31 18:05:00,36890.85,36893.32,36800.4,36849.03,144.07978
2021-05-31 18:10:00,36849.04,36878.94,36750.46,36759.67,221.044999
2021-05-31 18:15:00,36759.89,36835.99,36730.0,36801.92,187.001455
2021-05-31 18:20:00,36801.93,36874.39,36677.37,36774.13,271.955089
2021-05-31 18:25:00,36774.13,36820.46,36715.0,36758.45,118.104723
2021-05-31 18:30:00,36758.45,36795.56,36710.08,36727.36,118.790547
2021-05-31 18:35:00,36727.37,36785.1,36690.0,36724.05,94.802409
2021-05-31 18:40:00,36724.05,36752.03,36629.53,36671.72,168.490743
2021-05-31 18:45:00,36671.61,36711.99,36600.2,36659.18,182.247275
2021-05-31 18:50:00,36659.17,36700.0,36609.76,36656.88,116.25501
2021-05-31 18:55:00,36653.09,36715.23,36653.09,36694.27,106.051955
2021-05-31 19:00:00,36694.27,36741.98,36650.0,36657.23,153.735422
2021-05-31 19:05:00,36657.23,36772.91,36629.0,36729.82,142.788089
2021-05-31 19:10:00,36729.82,36775.0,36728.52,36754.72,136.168647
2021-05-31 19:15:00,36754.73,36779.93,36678.25,36757.25,127.821236
2021-05-31 19:20:00,36759.99,36759.99,36674.0,36684.96,77.885545
2021-05-31 19:25:00,36684.97,36730.92,36650.0,36695.88,141.602258
2021-05-31 19:30:00,36695.88,36724.25,36550.71,36554.12,207.080799
2021-05-31 19:35:00,36554.07,36650.0,36510.01,36560.92,180.446093
2021-05-31 19:40:00,36560.93,36649.71,36560.93,36644.07,174.684284
2021-05-31 19:45:00,36644.08,36694.98,36588.59,36597.12,139.754353
2021-05-31 19:50:00,36597.11,36764.0,36597.11,36754.59,231.282129
2021-05-31 19:55:00,36754.59,36871.38,36733.09,36863.67,250.153418
2021-05-31 20:00:00,36865.75,36980.76,36865.75,36963.22,271.778788
2021-05-31 20:05:00,36963.21,36963.22,36833.78,36874.06,180.923377
2021-05-31 20:10:00,36874.03,36874.03,36770.0,36808.88,190.117011
2021-05-31 20:15:00,36808.87,36839.99,36705.44,36705.44,136.465938
2021-05-31 20:20:00,36705.45,36729.24,36660.86,36729.24,91.94521
2021-05-31 20:25:00,36729.24,36788.43,36686.72,36776.89,99.622769
2021-05-31 20:30:00,36776.89,36811.19,36720.01,36771.9,113.114277
2021-05-31 20:35:00,36770.93,36770.93,36602.95,36649.57,105.013309
2021-05-31 20:40:00,36649.57,36676.64,36557.3,36603.74,130.989396
2021-05-31 20:45:00,36603.74,36717.09,36593.08,36711.98,192.092619
2021-05-31 20:50:00,36712.48,36714.79,36610.67,36640.77,110.899066
2021-05-31 20:55:00,36640.78,36682.9,36600.39,36675.06,74.872845
2021-05-31 21:00:00,36677.85,36768.7,36671.82,36760.85,144.492004
2021-05-31 21:05:00,36762.02,36798.73,36722.86,36788.59,96.310684
2021-05-31 21:10:00,36788.64,36850.0,36761.88,36821.15,120.205404
2021-05-31 21:15:00,36821.15,36880.4,36761.15,36796.55,107.371604
2021-05-31 21:20:00,36796.52,36826.27,36719.25,36731.46,94.121977
2021-05-31 21:25:00,36731.46,36784.04,36723.63,36775.02,79.952321
2021-05-31 21:30:00,36775.02,36775.09,36630.91,36640.15,92.803278
2021-05-31 21:35:00,36638.79,36704.11,36623.01,36693.31,59.519353
2021-05-31 21:40:00,36693.31,36817.11,36684.0,36782.38,126.540769
2021-05-31 21:45:00,36782.38,36855.0,36665.09,36847.29,184.600204
2021-05-31 21:50:00,36847.3,37087.3,36830.49,36924.69,264.12721
2021-05-31 21:55:00,36924.68,36979.35,36840.02,36932.55,113.12626
2021-05-31 22:00:00,36932.55,37064.25,36863.28,37061.26,185.360959
2021-05-31 22:05:00,37061.27,37193.31,37037.01,37156.44,354.314053
2021-05-31 22:10:00,37156.37,37250.0,37120.0,37190.46,395.658151
2021-05-31 22:15:00,37190.46,37215.53,37081.54,37116.5,213.65162
2021-05-31 22:20:00,37116.49,37174.58,37092.97,37153.97,137.840857
2021-05-31 22:25:00,37153.49,37160.0,37085.34,37090.16,121.014059
2021-05-31 22:30:00,37090.16,37140.0,37056.67,37056.95,157.11445
2021-05-31 22:35:00,37056.96,37063.63,36967.6,36975.78,172.575239
2021-05-31 22:40:00,36975.77,36975.78,36888.0,36912.9,161.934334
2021-05-31 22:45:00,36912.89,36997.17,36889.77,36989.56,126.182009
2021-05-31 22:50:00,36989.55,36995.94,36920.73,36935.77,105.149861
2021-05-31 22:55:00,36934.95,36972.48,36835.85,36879.23,191.54681
2021-05-31 23:00:00,36879.23,36948.11,36800.93,36904.11,180.626387
2021-05-31 23:05:00,36901.49,37008.08,36892.08,37008.07,114.315035
2021-05-31 23:10:00,37008.08,37059.93,36974.17,37030.0,173.921536
2021-05-31 23:15:00,37030.0,37187.12,36985.0,37136.87,191.819252
2021-05-31 23:20:00,37136.88,37280.0,37118.91,37260.99,266.673005
2021-05-31 23:25:00,37260.98,37345.0,37164.67,37301.51,233.21152
2021-05-31 23:30:00,37301.51,37395.95,37231.13,37349.83,312.303328
2021-05-31 23:35:00,37349.82,37499.0,37300.0,37467.19,341.302562
2021-05-31 23:40:00,37467.19,37494.92,37361.8,37388.01,240.050263
2021-05-31 23:45:00,37388.01,37394.3,37260.0,37337.6,236.88813
2021-05-31 23:50:00,37337.6,37388.37,37282.16,37290.54,172.513639
2021-05-31 23:55:00,37290.54,37346.96,37246.33,37253.81,185.529526
2021-06-01 00:00:00,37253.82,37600.0,37100.0,37600.0,1006.618917
2021-06-01 00:05:00,37599.99,37665.56,37502.59,37551.89,589.794277
2021-06-01 00:10:00,37551.52,37649.04,37520.01,37531.12,280.844759
2021-06-01 00:15:00,37531.13,37599.98,37470.0,37473.33,369.543792
2021-06-01 00:20:00,37473.35,37650.0,37456.0,37610.01,242.391462
2021-06-01 00:25:00,37610.82,37745.21,37594.8,37732.79,379.09763
2021-06-01 00:30:00,37725.19,37732.79,37622.88,37630.52,259.051793
2021-06-01 00:35:00,37630.52,37784.0,37558.48,37761.66,644.609042
2021-06-01 00:40:00,37761.66,37800.0,37700.0,37723.99,297.517476
2021-06-01 00:45:00,37724.0,37757.52,37649.2,37655.71,405.973115
2021-06-01 00:50:00,37654.17,37743.45,37652.29,37700.01,243.746721
2021-06-01 00:55:00,37700.02,37894.81,37694.72,37798.31,514.883751
2021-06-01 01:00:00,37798.32,37803.49,37708.16,37753.23,284.627791
2021-06-01 01:05:00,37756.86,37777.77,37662.24,37703.39,128.787815
2021-06-01 01:10:00,37703.39,37703.39,37583.83,37684.52,260.031394
2021-06-01 01:15:00,37685.51,37735.86,37591.46,37606.34,203.024813
2021-06-01 01:20:00,37607.47,37639.0,37501.06,37502.66,366.221086
2021-06-01 01:25:00,37502.4,37505.98,37354.37,37492.74,369.40378
2021-06-01 01:30:00,37492.74,37492.75,37235.14,37262.2,388.943668
2021-06-01 01:35:00,37262.21,37402.66,37262.09,37376.22,198.164126
2021-06-01 01:40:00,37376.22,37427.16,37337.46,37374.09,150.802501
2021-06-01 01:45:00,37374.09,37374.09,37254.65,37327.28,388.10296
2021-06-01 01:50:00,37327.29,37372.86,37284.78,37325.91,148.065434
2021-06-01 01:55:00,37325.91,37336.88,37160.0,37196.64,268.258788
2021-06-01 02:00:00,37196.64,37296.08,37185.78,37250.23,186.046971
2021-06-01 02:05:00,37250.23,37250.23,36932.62,36998.25,487.647331
2021-06-01 02:10:00,36998.04,37031.53,36739.0,36865.29,544.084585
2021-06-01 02:15:00,36865.29,36934.74,36620.0,36738.31,404.592327
2021-06-01 02:20:00,36737.25,36886.83,36671.8,36819.45,278.997678
2021-06-01 02:25:00,36818.29,36871.77,36770.39,36781.28,200.218755
2021-06-01 02:30:00,36781.28,36931.48,36769.65,36917.8,213.638463
2021-06-01 02:35:00,36917.8,36960.15,36877.51,36944.37,171.532451
2021-06-01 02:40:00,36945.99,36948.35,36760.23,36841.49,171.627465
2021-06-01 02:45:00,36841.49,36855.54,36744.43,36801.22,136.899591
2021-06-01 02:50:00,36801.22,36841.63,36699.0,36771.96,182.679992
2021-06-01 02:55:00,36773.78,36850.0,36764.09,36850.0,100.884549
2021-06-01 03:00:00,36850.0,36850.0,36750.0,36782.69,130.791012
2021-06-01 03:05:00,36782.68,36982.78,36782.68,36930.43,207.460464
2021-06-01 03:10:00,36929.23,36997.1,36876.1,36985.75,178.893743
2021-06-01 03:15:00,36983.92,37119.47,36983.92,37115.15,330.661064
2021-06-01 03:20:00,37115.16,37124.09,37017.67,37024.13,184.892277
2021-06-01 03:25:00,37026.0,37050.42,36863.66,36869.68,277.130875
2021-06-01 03:30:00,36868.98,36868.98,36500.0,36575.49,596.135139
2021-06-01 03:35:00,36573.72,36726.75,36551.11,36699.26,252.959312
2021-06-01 03:40:00,36699.26,36699.26,36583.11,36662.04,307.319749
2021-06-01 03:45:00,36660.19,36660.19,36478.0,36575.49,424.585168
2021-06-01 03:50:00,36575.49,36761.95,36575.49,36728.56,136.160668
2021-06-01 03:55:00,36726.96,36799.56,36671.63,36704.99,152.711888
2021-06-01 04:00:00,36706.8,36798.0,36561.89,36771.52,262.407344
2021-06-01 04:05:00,36771.51,36776.68,36581.86,36661.11,171.00969
2021-06-01 04:10:00,36661.12,36749.98,36642.41,36707.25,130.377979
2021-06-01 04:15:00,36707.26,36709.1,36606.06,36663.89,125.068627
2021-06-01 04:20:00,36663.89,36750.0,36651.0,36739.47,97.604559
2021-06-01 04:25:00,36739.47,36845.68,36706.85,36845.67,159.904124
2021-06-01 04:30:00,36845.67,36854.67,36783.64,36827.41,118.478675
2021-06-01 04:35:00,36827.41,36957.69,36822.51,36929.52,182.103768
2021-06-01 04:40:00,36929.61,36929.61,36854.32,36891.34,141.827404
2021-06-01 04:45:00,36891.35,36891.35,36820.92,36871.02,140.868469
2021-06-01 04:50:00,36871.01,36871.02,36789.55,36833.44,115.788904
2021-06-01 04:55:00,36833.45,36864.92,36734.69,36748.01,121.667984
2021-06-01 05:00:00,36748.02,36875.16,36710.4,36859.95,159.907888
2021-06-01 05:05:00,36859.96,36919.98,36805.77,36895.7,120.402166
2021-06-01 05:10:00,36895.71,36962.34,36853.76,36872.4,163.030324
2021-06-01 05:15:00,36871.56,37050.0,36820.05,37049.13,222.379435
2021-06-01 05:20:00,37049.78,37050.0,36948.07,36972.13,168.78369
2021-06-01 05:25:00,36972.14,36981.49,36900.0,36965.72,248.019586
2021-06-01 05:30:00,36965.72,37117.41,36951.79,37090.99,207.539896
2021-06-01 05:35:00,37090.99,37147.06,37040.09,37139.97,219.436363
2021-06-01 05:40:00,37139.98,37145.4,37090.83,37108.13,192.328233
2021-06-01 05:45:00,37108.14,37340.73,37108.14,37243.42,337.82387
2021-06-01 05:50:00,37243.42,37338.39,37237.27,37258.65,255.824641
2021-06-01 05:55:00,37258.64,37350.0,37187.41,37266.55,307.969174
2021-06-01 06:00:00,37264.66,37350.0,37170.0,37340.4,303.333235
2021-06-01 06:05:00,37340.4,37443.72,37265.0,37380.0,317.31206
2021-06-01 06:10:00,37380.0,37401.43,37320.0,37373.46,152.492224
2021-06-01 06:15:00,37373.46,37379.33,37207.49,37240.01,275.462424
2021-06-01 06:20:00,37240.0,37240.01,36999.7,37037.06,458.58978
2021-06-01 06:25:00,37039.83,37126.67,37037.38,37111.87,190.465563
2021-06-01 06:30:00,37111.88,37111.88,36765.66,36776.75,366.244463
2021-06-01 06:35:00,36774.34,36864.49,36771.76,36856.66,220.862471
2021-06-01 06:40:00,36856.66,36874.87,36785.47,36837.31,145.875069
2021-06-01 06:45:00,36837.31,36872.39,36710.19,36853.27,206.264775
2021-06-01 06:50:00,36853.26,36954.69,36803.89,36902.83,194.269021
2021-06-01 06:55:00,36902.82,36968.55,36900.0,36915.32,171.24078
2021-06-01 07:00:00,36917.6,37171.09,36917.6,37148.02,299.827497
2021-06-01 07:05:00,37146.64,37149.55,36977.32,37037.29,233.710954
2021-06-01 07:10:00,37037.29,37042.32,36800.0,36906.63,429.76412
2021-06-01 07:15:00,36906.62,36906.62,36800.0,36830.0,195.486074
2021-06-01 07:20:00,36828.68,36918.88,36820.49,36885.87,135.500133
2021-06-01 07:25:00,36885.9,36885.91,36758.23,36769.0,312.286451
2021-06-01 07:30:00,36769.0,36836.32,36638.71,36650.35,314.793419
2021-06-01 07:35:00,36650.36,36778.27,36650.35,36760.4,207.74492
2021-06-01 07:40:00,36760.41,36878.23,36716.55,36756.21,155.199071
2021-06-01 07:45:00,36757.38,36841.6,36717.43,36797.82,129.618703
2021-06-01 07:50:00,36797.82,36856.97,36796.3,36814.28,104.62464
2021-06-01 07:55:00,36814.28,36869.34,36771.25,36831.58,203.827193
2021-06-01 08:00:00,36831.58,36939.81,36650.17,36655.0,328.908377
2021-06-01 08:05:00,36655.01,36694.25,36570.0,36591.99,377.453964
2021-06-01 08:10:00,36591.99,36629.0,36150.0,36266.44,1262.574229
2021-06-01 08:15:00,36266.45,36338.24,36051.68,36219.77,764.288021
2021-06-01 08:20:00,36219.92,36307.28,36168.75,36202.13,367.552666
2021-06-01 08:25:00,36202.13,36262.16,36144.58,36170.12,370.243831
2021-06-01 08:30:00,36171.59,36249.1,35979.0,36090.55,586.44558
2021-06-01 08:35:00,36090.64,36200.0,36083.76,36180.27,312.671772
2021-06-01 08:40:00,36177.8,36212.34,35917.54,36050.17,509.523629
2021-06-01 08:45:00,36050.17,36127.03,35902.43,36101.61,399.623915
2021-06-01 08:50:00,36102.99,36210.79,36073.11,36206.01,286.610193
2021-06-01 08:55:00,36207.62,36216.05,36088.36,36197.77,240.891212
2021-06-01 09:00:00,36197.75,36295.9,36138.78,36242.02,270.138944
2021-06-01 09:05:00,36242.43,36357.61,36230.0,36317.28,222.32215
2021-06-01 09:10:00,36317.29,36321.7,36209.41,36215.32,188.236548
2021-06-01 09:15:00,36215.32,36261.32,36100.0,36228.0,270.197375
2021-06-01 09:20:00,36228.01,36254.76,36053.73,36116.25,203.501985
2021-06-01 09:25:00,36116.25,36179.12,36043.77,36068.42,263.080894
2021-06-01 09:30:00,36070.93,36120.03,35965.72,36010.15,292.438445
2021-06-01 09:35:00,36007.5,36236.9,36004.86,36176.17,255.473292
2021-06-01 09:40:00,36176.17,36241.18,36141.64,36226.2,187.959982
2021-06-01 09:45:00,36226.21,36362.98,36226.21,36302.39,231.12955
2021-06-01 09:50:00,36302.38,36302.39,36151.69,36171.17,155.59573
2021-06-01 09:55:00,36171.17,36255.22,36110.38,36231.51,183.815102
2021-06-01 10:00:00,36234.1,36237.69,36095.15,36148.04,194.916768
2021-06-01 10:05:00,36149.89,36368.67,36148.37,36311.99,318.724591
2021-06-01 10:10:00,36315.58,36335.52,36209.72,36256.32,171.455182
2021-06-01 10:15:00,36256.33,36450.0,36254.23,36431.98,390.530007
2021-06-01 10:20:00,36431.97,36466.25,36380.0,36442.67,280.73675
2021-06-01 10:25:00,36442.67,36473.99,36402.35,36452.91,185.791826
2021-06-01 10:30:00,36452.9,36452.9,36365.92,36417.1,151.258256
2021-06-01 10:35:00,36417.09,36427.52,36342.48,36372.07,120.456218
2021-06-01 10:40:00,36370.1,36517.65,36352.66,36504.31,239.930668
2021-06-01 10:45:00,36504.31,36593.41,36276.8,36296.6,405.99403
2021-06-01 10:50:00,36296.6,36415.0,36232.07,36390.02,200.232868
2021-06-01 10:55:00,36390.02,36470.37,36330.0,36439.6,144.812387
2021-06-01 11:00:00,36439.59,36473.45,36325.86,36325.88,212.860376
2021-06-01 11:05:00,36325.89,36425.34,36282.01,36413.83,168.115451
2021-06-01 11:10:00,36413.82,36420.0,36340.48,36402.66,124.238196
2021-06-01 11:15:00,36402.67,36541.3,36402.67,36507.76,239.891706
2021-06-01 11:20:00,36507.76,36761.96,36470.59,36651.83,501.459479
2021-06-01 11:25:00,36651.84,36660.0,36565.19,36579.66,186.092969
2021-06-01 11:30:00,36579.66,36639.95,36574.24,36636.31,154.164744
2021-06-01 11:35:00,36636.31,36741.04,36591.93,36661.26,264.825629
2021-06-01 11:40:00,36661.01,36683.36,36555.75,36624.99,242.601071
2021-06-01 11:45:00,36625.0,36629.97,36541.64,36594.98,102.409048
2021-06-01 11:50:00,36594.98,36620.0,36539.77,36570.99,140.807699
2021-06-01 11:55:00,36570.98,36637.4,36570.0,36596.62,146.904457
2021-06-01 12:00:00,36596.63,36597.26,36457.94,36507.96,313.83565
2021-06-01 12:05:00,36507.97,36546.07,36332.04,36338.28,513.917033
2021-06-01 12:10:00,36338.27,36374.6,36161.0,36216.93,615.234711
2021-06-01 12:15:00,36215.11,36284.99,36112.01,36240.18,273.451789
2021-06-01 12:20:00,36240.18,36331.29,36203.78,36296.22,180.728197
2021-06-01 12:25:00,36296.97,36332.61,36174.61,36225.81,235.105915
2021-06-01 12:30:00,36231.98,36372.37,36231.98,36353.13,219.502393
2021-06-01 12:35:00,36353.14,36364.0,36267.76,36301.01,240.73205
2021-06-01 12:40:00,36301.0,36380.0,36284.77,36307.78,164.034133
2021-06-01 12:45:00,36308.92,36336.57,36218.15,36288.99,198.829787
2021-06-01 12:50:00,36288.99,36314.75,36170.04,36230.56,205.665002
2021-06-01 12:55:00,36230.56,36283.29,36121.04,36164.95,204.340323
2021-06-01 13:00:00,36163.51,36230.44,35970.92,35970.92,510.053377
2021-06-01 13:05:00,35975.01,36081.36,35666.0,35806.92,1059.572684
