timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2021-05-31 13:10:00,36721.60000000,36887.92000000,36718.19000000,36834.50000000,349.65310200,1622466899999,12880670.76265999,5903,152.98148900,5634984.01180346,0
2021-05-31 13:15:00,36833.44000000,36985.50000000,36832.29000000,36941.80000000,388.42674200,1622467199999,14343357.35555534,6420,202.67785900,7483106.34150842,0
2021-05-31 13:20:00,36944.99000000,37062.57000000,36910.62000000,37020.06000000,381.47084400,1622467499999,14111113.72248671,6904,190.18376100,7035425.34472482,0
2021-05-31 13:25:00,37017.16000000,37020.12000000,36897.91000000,36981.31000000,300.33359200,1622467799999,11102588.23980460,5512,163.66184900,6050699.41092613,0
2021-05-31 13:30:00,36981.31000000,37034.99000000,36855.44000000,36887.62000000,265.00893800,1622468099999,9791643.95508953,6428,116.12005100,4290215.76938085,0
2021-05-31 13:35:00,36886.32000000,36949.80000000,36776.99000000,36909.28000000,283.04177600,1622468399999,10430033.87773395,5302,153.96066400,5673288.68698446,0
2021-05-31 13:40:00,36909.29000000,36912.99000000,36510.66000000,36651.10000000,633.18573900,1622468699999,23239936.87121415,10887,225.99736000,8293095.25435278,0
2021-05-31 13:45:00,36646.00000000,36646.00000000,36523.96000000,36568.40000000,523.99592200,1622468999999,19169786.34844524,7761,283.70985900,10379508.20642043,0
2021-05-31 13:50:00,36568.40000000,36988.00000000,36567.10000000,36932.06000000,831.13805700,1622469299999,30613389.67380183,15729,477.34573400,17578169.55187066,0
2021-05-31 13:55:00,36930.21000000,36940.67000000,36706.71000000,36721.28000000,356.67702900,1622469599999,13130580.37287006,7098,142.99184100,5263231.49923364,0
2021-05-31 14:00:00,36721.29000000,36853.94000000,36550.00000000,36550.01000000,512.32014100,1622469899999,18798237.32666507,7932,268.46545100,9853957.43529090,0
2021-05-31 14:05:00,36550.01000000,36637.12000000,36413.40000000,36435.59000000,532.05853700,1622470199999,19425701.40918902,10252,269.18242800,9830184.72691095,0
2021-05-31 14:10:00,36439.82000000,36550.78000000,36401.00000000,36415.51000000,650.88861900,1622470499999,23713628.38487293,9201,242.39738200,8834795.71291835,0
2021-05-31 14:15:00,36415.51000000,36574.61000000,36402.98000000,36500.00000000,339.13632100,1622470799999,12378112.95866776,7581,182.27532000,6653537.90186663,0
