timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2021-04-08 13:00:00,57472.08000000,57710.66000000,57256.81000000,57437.92000000,2879.67382900,1617890399999,165417922.00236539,76531,1345.58166300,77286013.27929494,0
2021-04-08 14:00:00,57437.93000000,57912.02000000,57350.93000000,57688.36000000,2848.44662500,1617893999999,164278341.62062249,82866,1382.57643900,79738340.71869163,0
2021-04-08 15:00:00,57688.37000000,57900.00000000,57549.62000000,57768.13000000,1894.42358600,1617897599999,109326425.39022261,67942,962.15583200,55525881.83192364,0
2021-04-08 16:00:00,57769.00000000,58000.00000000,57622.09000000,57722.47000000,2223.53353000,1617901199999,128507708.44468891,120424,1118.63674600,64658123.54138467,0
2021-04-08 17:00:00,57722.59000000,57813.28000000,57538.52000000,57749.09000000,1280.48912400,1617904799999,73870123.27909602,67310,677.89427200,39105841.26706292,0
2021-04-08 18:00:00,57749.09000000,58153.31000000,57682.01000000,57899.98000000,1904.28331100,1617908399999,110332171.77808527,76054,1014.15122700,58761629.29302929,0
2021-04-08 19:00:00,57899.98000000,58000.00000000,57617.04000000,57734.94000000,1320.71587600,1617911999999,76333717.24477008,53711,643.57269600,37199831.96428798,0
2021-04-08 20:00:00,57732.53000000,57824.49000000,57575.34000000,57674.17000000,1374.89510900,1617915599999,79319030.49711895,56166,704.43215600,40638647.27425960,0
2021-04-08 21:00:00,57674.18000000,57750.00000000,57449.04000000,57669.70000000,1033.36610700,1617919199999,59497945.01054172,54419,507.52449000,29223236.23142801,0
2021-04-08 22:00:00,57669.69000000,58100.00000000,57569.80000000,57916.29000000,1330.05309200,1617922799999,76916066.69031840,53009,697.40734800,40332725.92750802,0
2021-04-08 23:00:00,57916.30000000,58099.27000000,57729.63000000,58077.52000000,1094.38963100,1617926399999,63422629.45494622,43733,555.73303800,32206529.59469221,0
2021-04-09 00:00:00,58077.52000000,58389.00000000,58032.01000000,58301.72000000,1654.31328000,1617929999999,96323140.34740852,85346,913.54352000,53192571.12476278,0
2021-04-09 01:00:00,58301.72000000,58419.45000000,57933.56000000,57978.35000000,1326.51215100,1617933599999,77142364.76725382,63579,632.14264100,36765767.55694976,0
2021-04-09 02:00:00,57978.34000000,58177.02000000,57850.00000000,57903.35000000,1275.11486100,1617937199999,74001054.35265561,44969,633.91711700,36788813.70975783,0
2021-04-09 03:00:00,57903.35000000,58167.76000000,57806.03000000,57985.71000000,979.30304200,1617940799999,56802518.19348656,39532,471.59074300,27353352.59594722,0
2021-04-09 04:00:00,57985.71000000,58200.00000000,57971.06000000,58192.77000000,1219.53894700,1617944399999,70870929.76302858,60327,611.14484900,35512780.94276164,0
2021-04-09 05:00:00,58192.76000000,58314.00000000,57947.66000000,57947.67000000,1277.35688600,1617947999999,74279163.92080940,47279,567.59843900,33001604.95659542,0
2021-04-09 06:00:00,57947.67000000,58100.94000000,57809.38000000,57830.00000000,1445.82514700,1617951599999,83812066.41858033,50425,689.63458000,39978726.87775651,0
2021-04-09 07:00:00,57830.81000000,58062.88000000,57654.00000000,58051.42000000,1704.03955600,1617955199999,98590992.25522131,70928,846.17596700,48959733.94293776,0
2021-04-09 08:00:00,58048.70000000,58061.48000000,57669.58000000,57740.13000000,1675.36872300,1617958799999,96925675.10454829,68184,805.43762700,46592915.66242045,0
2021-04-09 09:00:00,57740.12000000,57935.94000000,57740.12000000,57911.45000000,1569.25937300,1617962399999,90784739.86098834,79852,769.25198000,44504098.27496219,0
2021-04-09 10:00:00,57911.44000000,58650.00000000,57857.95000000,58633.03000000,3251.13057600,1617965999999,189898415.23519363,124641,1780.84428600,104024697.63861498,0
2021-04-09 11:00:00,58633.02000000,58894.90000000,58450.80000000,58527.19000000,2951.53180100,1617969599999,173139960.96832658,100495,1512.51859000,88732809.46089746,0
2021-04-09 12:00:00,58527.20000000,58700.00000000,58350.00000000,58504.18000000,2290.10381500,1617973199999,134031528.20513610,80957,1079.56866900,63184198.78001097,0
2021-04-09 13:00:00,58504.18000000,58783.47000000,58304.54000000,58390.15000000,2509.53448200,1617976799999,146961789.45711741,85383,1210.94926400,70924559.74338512,0
2021-04-09 14:00:00,58390.16000000,58530.00000000,58024.00000000,58358.48000000,2593.21081900,1617980399999,151225483.86015333,89892,1280.77604300,74695350.82860276,0
2021-04-09 15:00:00,58358.49000000,58369.63000000,58051.00000000,58240.00000000,1701.00784700,1617983999999,99033187.17584719,66121,851.27233300,49561991.00806499,0
2021-04-09 16:00:00,58239.99000000,58291.04000000,57870.57000000,58207.56000000,2274.28662400,1617987599999,132097160.78279834,81957,1112.79405500,64642588.33853011,0
2021-04-09 17:00:00,58207.56000000,58447.89000000,58080.57000000,58405.08000000,1407.36866200,1617991199999,82002939.43804419,57492,720.98840900,42010632.08942147,0
2021-04-09 18:00:00,58405.02000000,58528.00000000,58240.35000000,58381.84000000,1390.50790900,1617994799999,81199641.15011270,54880,737.01183700,43039384.16006791,0
2021-04-09 19:00:00,58381.85000000,58499.00000000,58208.33000000,58370.59000000,1288.28778500,1617998399999,75165181.65256351,51883,619.03641900,36120559.39539187,0
2021-04-09 20:00:00,58370.59000000,58600.00000000,58263.47000000,58331.66000000,1388.15444700,1618001999999,81122256.18701250,56995,681.27699400,39817650.19915972,0
2021-04-09 21:00:00,58331.65000000,58514.07000000,58310.97000000,58361.24000000,888.46005500,1618005599999,51901649.00460730,50514,430.87670600,25170948.18554142,0
2021-04-09 22:00:00,58361.24000000,58361.24000000,58025.00000000,58086.38000000,1284.14011000,1618009199999,74706758.42871386,49581,658.44085700,38307384.07172157,0
2021-04-09 23:00:00,58086.37000000,58181.39000000,57873.31000000,58142.54000000,1487.52801300,1618012799999,86322100.75997687,54750,737.44253100,42796248.36577452,0
2021-04-10 00:00:00,58142.55000000,58327.90000000,57900.01000000,58109.08000000,1547.05074500,1618016399999,89886409.56663699,86069,760.12613000,44164557.87577688,0
2021-04-10 01:00:00,58109.08000000,58435.72000000,58072.92000000,58413.52000000,1476.43291300,1618019999999,85987726.03253203,49912,693.74811600,40405245.99794074,0
2021-04-10 02:00:00,58414.98000000,58733.00000000,58334.82000000,58721.55000000,1680.43660800,1618023599999,98271154.84918332,53585,849.10822200,49655586.44297413,0
2021-04-10 03:00:00,58721.22000000,59238.27000000,58707.10000000,59229.50000000,4519.50955100,1618027199999,266803780.12526780,128377,2795.81009000,165047600.18393216,0
2021-04-10 04:00:00,59229.50000000,61232.83000000,59229.50000000,61074.09000000,11794.10786100,1618030799999,711859089.97668719,342925,7181.99627900,433326437.01946328,0
2021-04-10 05:00:00,61074.09000000,61500.00000000,60663.10000000,60851.92000000,5998.78176300,1618034399999,366283703.43540675,165758,2714.38280800,165695799.42786797,0
2021-04-10 06:00:00,60851.91000000,61050.00000000,60521.01000000,60576.80000000,2869.43560500,1618037999999,174215756.70206984,81779,1518.20643400,92179831.26818154,0
2021-04-10 07:00:00,60576.80000000,60816.90000000,60333.00000000,60480.40000000,3925.45886100,1618041599999,237688265.72371252,100981,2307.10936100,139704565.91339835,0
2021-04-10 08:00:00,60480.40000000,60821.58000000,60338.54000000,60534.89000000,2426.38760900,1618045199999,147117530.21738059,90023,1122.33543200,68057685.27517118,0
2021-04-10 09:00:00,60534.89000000,60803.00000000,60452.65000000,60772.73000000,1891.51356800,1618048799999,114721311.47141945,90066,1004.07540500,60900041.19488350,0
2021-04-10 10:00:00,60772.73000000,60997.18000000,60515.88000000,60659.02000000,1957.63566900,1618052399999,118883693.96547683,98198,1024.78055700,62239237.03363099,0
2021-04-10 11:00:00,60659.02000000,60723.38000000,60500.00000000,60575.94000000,1553.65008100,1618055999999,94173384.29063627,64157,751.22895000,45534907.85009764,0
2021-04-10 12:00:00,60575.94000000,60800.00000000,59811.74000000,60088.62000000,3523.27114400,1618059599999,212493061.61940495,106545,1643.66631700,99129933.78847641,0
2021-04-10 13:00:00,60088.61000000,60490.00000000,59981.06000000,60465.89000000,2381.21425200,1618063199999,143341402.15161599,88521,1203.42610700,72443127.99640992,0
2021-04-10 14:00:00,60465.88000000,60499.00000000,60255.00000000,60398.19000000,2006.87822900,1618066799999,121180340.18009196,71480,980.79728700,59221564.02933915,0
2021-04-10 15:00:00,60398.19000000,60465.94000000,60106.85000000,60247.26000000,2082.22662200,1618070399999,125500254.61093268,97059,1024.02327600,61721244.51144194,0
2021-04-10 16:00:00,60247.26000000,60550.00000000,60116.14000000,60265.00000000,2397.70075000,1618073999999,144651593.66828297,119963,1187.70777700,71653677.94220073,0
2021-04-10 17:00:00,60265.00000000,60265.00000000,59920.86000000,60100.48000000,2358.92402700,1618077599999,141784730.95510405,104450,1217.62747600,73188429.34509704,0
2021-04-10 18:00:00,60100.48000000,60115.82000000,59572.64000000,60020.00000000,2460.21504200,1618081199999,147234255.09705214,98379,1140.09612200,68233871.79276148,0
2021-04-10 19:00:00,60020.00000000,60020.01000000,59550.00000000,59567.38000000,1490.84532000,1618084799999,89092181.66808147,58630,732.58576400,43781952.81369832,0
2021-04-10 20:00:00,59567.38000000,59800.00000000,58374.61000000,58615.28000000,3793.83321800,1618088399999,224204531.24434462,120539,1538.93482500,90989304.12411441,0
2021-04-10 21:00:00,58619.72000000,59256.36000000,58485.84000000,59161.03000000,2360.07315900,1618091999999,139157715.35370165,95874,1059.19876100,62460725.25876154,0
