timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2021-07-07 17:23:00,34504.97000000,34523.43000000,34500.00000000,34513.37000000,21.62676100,1625678639999,746363.21375613,539,7.02538800,242453.58469927,0
2021-07-07 17:24:00,34513.37000000,34534.11000000,34513.37000000,34532.38000000,13.50617600,1625678699999,466302.24880389,453,6.53639000,225665.15212094,0
2021-07-07 17:25:00,34532.39000000,34532.39000000,34500.64000000,34507.82000000,12.77868200,1625678759999,440992.61375527,482,3.44618100,118913.28793096,0
2021-07-07 17:26:00,34507.81000000,34510.26000000,34506.13000000,34506.14000000,14.26984300,1625678819999,492413.62722051,372,4.79478100,165454.72246242,0
2021-07-07 17:27:00,34506.13000000,34506.14000000,34505.89000000,34505.89000000,17.56908800,1625678879999,606240.04435040,334,2.90877100,100370.25804834,0
2021-07-07 17:28:00,34505.88000000,34505.88000000,34505.80000000,34505.80000000,4.16845800,1625678939999,143836.23140504,231,1.94366800,67067.95525427,0
2021-07-07 17:29:00,34505.80000000,34505.88000000,34478.56000000,34496.89000000,59.18073600,1625678999999,2041541.80076494,728,11.64019200,401534.45263003,0
2021-07-07 17:30:00,34496.90000000,34496.90000000,34480.01000000,34485.24000000,16.84749600,1625679059999,581052.01990113,394,2.96082500,102115.19558202,0
2021-07-07 17:31:00,34485.24000000,34486.06000000,34470.00000000,34481.90000000,24.57819900,1625679119999,847379.44443443,568,12.58439800,433872.58773157,0
2021-07-07 17:32:00,34480.39000000,34490.40000000,34475.62000000,34490.03000000,15.14726300,1625679179999,522343.46027355,381,5.76882800,198936.45335708,0
2021-07-07 17:33:00,34490.02000000,34490.03000000,34472.05000000,34480.01000000,12.73561000,1625679239999,439179.88428421,392,3.72099000,128305.53924907,0
2021-07-07 17:34:00,34480.01000000,34505.87000000,34478.35000000,34503.37000000,44.38184500,1625679299999,1530592.45386596,734,19.90793100,686605.98902785,0
2021-07-07 17:35:00,34502.41000000,34539.07000000,34499.01000000,34530.64000000,24.02128100,1625679359999,829172.56879491,664,20.01952100,691029.63473628,0
2021-07-07 17:36:00,34534.44000000,34547.69000000,34530.71000000,34546.11000000,10.06418400,1625679419999,347617.51892807,367,7.01817000,242403.83715796,0
2021-07-07 17:37:00,34546.10000000,34546.11000000,34530.00000000,34530.00000000,21.22554000,1625679479999,733117.05008649,392,6.42429700,221886.54998755,0
2021-07-07 17:38:00,34530.00000000,34552.94000000,34512.22000000,34547.22000000,35.66933700,1625679539999,1231703.62754346,650,28.68112400,990427.74751640,0
2021-07-07 17:39:00,34547.23000000,34547.23000000,34542.12000000,34547.20000000,7.48093300,1625679599999,258429.93830251,365,3.48757300,120478.68896322,0
2021-07-07 17:40:00,34547.19000000,34547.20000000,34527.94000000,34531.54000000,16.37676900,1625679659999,565585.62609161,363,5.36822100,185374.42711808,0
2021-07-07 17:41:00,34531.54000000,34531.54000000,34519.31000000,34527.28000000,10.32644100,1625679719999,356543.51560194,327,1.97087400,68046.26388898,0
2021-07-07 17:42:00,34527.28000000,34540.86000000,34521.34000000,34527.26000000,9.55657600,1625679779999,329994.84701499,357,4.95944600,171251.83015882,0
2021-07-07 17:43:00,34527.26000000,34528.51000000,34524.16000000,34527.11000000,9.01079400,1625679839999,311117.59868951,280,3.49885200,120804.56692036,0
2021-07-07 17:44:00,34527.12000000,34540.00000000,34527.12000000,34537.01000000,8.87958100,1625679899999,306652.49230770,290,3.86779400,133562.47682221,0
2021-07-07 17:45:00,34537.01000000,34537.59000000,34528.81000000,34528.88000000,9.73310100,1625679959999,336117.42643766,393,3.88975400,134327.88045070,0
2021-07-07 17:46:00,34528.92000000,34558.94000000,34528.50000000,34554.38000000,11.79760300,1625680019999,407497.08353883,443,6.62001000,228645.36003385,0
2021-07-07 17:47:00,34552.92000000,34618.70000000,34552.92000000,34606.17000000,36.83089900,1625680079999,1273828.10797022,818,23.46768500,811738.22431829,0
2021-07-07 17:48:00,34606.16000000,34679.72000000,34602.25000000,34670.00000000,73.41959200,1625680139999,2542760.60619206,1347,49.46829100,1713318.07302936,0
2021-07-07 17:49:00,34670.00000000,34689.29000000,34636.40000000,34639.67000000,54.35657400,1625680199999,1883941.72197926,908,17.99935600,623884.79942044,0
2021-07-07 17:50:00,34639.67000000,34655.38000000,34636.41000000,34637.87000000,25.56896600,1625680259999,885882.05502724,581,6.86521500,237845.90978058,0
2021-07-07 17:51:00,34637.87000000,34665.67000000,34637.85000000,34652.47000000,21.23716400,1625680319999,735857.59897232,467,7.85048000,272008.44553700,0
2021-07-07 17:52:00,34652.47000000,34659.99000000,34639.37000000,34654.61000000,26.41193600,1625680379999,915071.50893906,527,11.23381000,389193.30986453,0
2021-07-07 17:53:00,34654.61000000,34659.97000000,34635.01000000,34644.92000000,18.48718700,1625680439999,640421.58837589,490,9.87490000,342070.90666634,0
2021-07-07 17:54:00,34644.92000000,34644.93000000,34635.34000000,34640.01000000,25.30532600,1625680499999,876592.58940797,399,9.99274600,346143.74725525,0
2021-07-07 17:55:00,34640.00000000,34643.52000000,34639.97000000,34640.86000000,21.80207300,1625680559999,755260.47486899,438,4.10203000,142099.20989311,0
2021-07-07 17:56:00,34640.87000000,34656.76000000,34640.86000000,34656.72000000,25.12272000,1625680619999,870424.18345557,525,16.07086600,556785.93267619,0
2021-07-07 17:57:00,34656.71000000,34668.01000000,34646.82000000,34649.82000000,28.42535800,1625680679999,985147.69898605,543,13.53170400,468989.35818131,0
2021-07-07 17:58:00,34649.82000000,34649.82000000,34626.98000000,34632.46000000,21.97912000,1625680739999,761305.33909072,525,4.64729000,160954.34076583,0
2021-07-07 17:59:00,34632.45000000,34637.99000000,34632.02000000,34635.01000000,15.02643600,1625680799999,520452.08602237,385,4.01453800,139047.72687818,0
2021-07-07 18:00:00,34635.01000000,34647.70000000,34556.28000000,34565.91000000,43.87928700,1625680859999,1518266.31691148,1142,17.81908700,616651.93952946,0
2021-07-07 18:01:00,34565.91000000,34606.67000000,34560.76000000,34590.53000000,24.32202800,1625680919999,841355.31696911,656,13.57929200,469727.82825138,0
2021-07-07 18:02:00,34590.54000000,34649.15000000,34590.53000000,34626.64000000,18.26135200,1625680979999,632244.28078094,559,8.76419500,303356.81974631,0
2021-07-07 18:03:00,34626.64000000,34682.17000000,34613.14000000,34672.72000000,32.59934900,1625681039999,1129209.91803651,622,21.45963300,743387.60952997,0
2021-07-07 18:04:00,34672.72000000,34770.60000000,34671.99000000,34721.50000000,247.54330500,1625681099999,8596918.56662539,2837,157.66739000,5474961.13509754,0
2021-07-07 18:05:00,34728.56000000,34761.42000000,34720.36000000,34746.73000000,65.28510200,1625681159999,2268327.59295749,988,26.58972700,923869.35793815,0
2021-07-07 18:06:00,34746.72000000,34780.00000000,34743.99000000,34769.18000000,44.64447300,1625681219999,1552245.18596733,865,28.67384200,996962.96966482,0
2021-07-07 18:07:00,34769.18000000,34784.00000000,34768.44000000,34782.39000000,46.28972600,1625681279999,1609773.24049203,890,22.22376300,772820.28754335,0
2021-07-07 18:08:00,34782.39000000,34782.40000000,34738.60000000,34738.61000000,73.08794200,1625681339999,2540829.00017311,956,11.83077000,411192.61976681,0
2021-07-07 18:09:00,34738.61000000,34770.03000000,34732.99000000,34757.13000000,29.49060200,1625681399999,1024652.16309438,772,14.07860400,489155.64764913,0
2021-07-07 18:10:00,34757.14000000,34762.71000000,34735.90000000,34752.24000000,28.33722400,1625681459999,984689.69707655,610,18.59406500,646126.11495013,0
2021-07-07 18:11:00,34753.99000000,34757.13000000,34728.13000000,34737.48000000,30.07346000,1625681519999,1044760.38695519,538,17.58231900,610803.24928136,0
2021-07-07 18:12:00,34737.48000000,34753.00000000,34730.11000000,34744.45000000,26.40322900,1625681579999,917226.13415939,566,16.22580200,563681.03975314,0
2021-07-07 18:13:00,34744.45000000,34749.70000000,34728.99000000,34746.30000000,15.05663500,1625681639999,523078.53029436,511,6.84265100,237718.48919817,0
2021-07-07 18:14:00,34744.22000000,34746.30000000,34724.72000000,34729.77000000,19.71964600,1625681699999,684951.85968043,451,10.20648000,354477.38922281,0
2021-07-07 18:15:00,34729.78000000,34734.61000000,34718.85000000,34721.00000000,23.17429600,1625681759999,804790.03622918,537,9.44476200,328027.32750052,0
2021-07-07 18:16:00,34721.00000000,34731.80000000,34704.18000000,34712.07000000,25.13597800,1625681819999,872628.07197384,519,9.18276800,318792.98083367,0
2021-07-07 18:17:00,34712.08000000,34720.00000000,34703.34000000,34719.21000000,14.02050300,1625681879999,486690.40354065,481,6.39531100,222000.74065891,0
2021-07-07 18:18:00,34719.21000000,34719.22000000,34700.00000000,34705.45000000,16.33232100,1625681939999,566975.10269773,371,5.23046000,181589.77531165,0
2021-07-07 18:19:00,34705.45000000,34712.93000000,34685.85000000,34700.56000000,39.87707700,1625681999999,1383718.22916286,620,14.80091700,513573.05477203,0
2021-07-07 18:20:00,34700.56000000,34700.56000000,34680.51000000,34684.89000000,17.80547400,1625682059999,617627.18199473,427,7.33695100,254497.38775267,0
2021-07-07 18:21:00,34684.89000000,34709.95000000,34680.00000000,34691.45000000,18.26011600,1625682119999,633548.03635447,475,6.65722600,230957.31021314,0
2021-07-07 18:22:00,34691.44000000,34711.93000000,34686.85000000,34706.98000000,12.23229900,1625682179999,424486.24020026,341,5.90458400,204895.08344916,0
2021-07-07 18:23:00,34706.98000000,34708.71000000,34701.14000000,34701.22000000,18.42476900,1625682239999,639423.92893433,367,7.24792700,251524.40466376,0
2021-07-07 18:24:00,34701.22000000,34703.57000000,34693.16000000,34697.97000000,10.91794600,1625682299999,378829.38273392,361,1.85804500,64467.09799476,0
2021-07-07 18:25:00,34697.96000000,34709.03000000,34695.59000000,34702.55000000,11.14795700,1625682359999,386843.07251957,407,6.30861400,218913.64130532,0
2021-07-07 18:26:00,34702.55000000,34709.87000000,34684.39000000,34706.00000000,18.43430800,1625682419999,639653.19834539,477,6.11646100,212225.99039213,0
2021-07-07 18:27:00,34705.99000000,34706.39000000,34685.03000000,34694.02000000,8.15161800,1625682479999,282826.39024724,360,3.98114700,138128.49608824,0
2021-07-07 18:28:00,34694.02000000,34698.81000000,34686.52000000,34694.36000000,12.24373700,1625682539999,424753.01308581,381,6.54662100,227107.67160375,0
2021-07-07 18:29:00,34694.36000000,34710.00000000,34685.00000000,34710.00000000,15.17320800,1625682599999,526408.17062224,495,10.86424700,376906.02070470,0
2021-07-07 18:30:00,34709.99000000,34710.88000000,34701.99000000,34709.91000000,7.50444300,1625682659999,260459.74061853,378,3.05001000,105857.76082066,0
2021-07-07 18:31:00,34709.90000000,34709.91000000,34686.77000000,34696.29000000,16.86881000,1625682719999,585335.71913119,483,11.73439600,407168.81356856,0
2021-07-07 18:32:00,34696.28000000,34703.84000000,34692.20000000,34701.34000000,11.72330300,1625682779999,406756.12199410,372,5.70901200,198072.79640752,0
2021-07-07 18:33:00,34701.34000000,34713.46000000,34701.31000000,34708.35000000,18.78442500,1625682839999,651972.43605866,383,14.82915100,514705.13510619,0
2021-07-07 18:34:00,34708.36000000,34711.29000000,34700.15000000,34701.07000000,58.08889300,1625682899999,2016071.21752847,529,5.35719000,185917.95945107,0
2021-07-07 18:35:00,34701.07000000,34719.41000000,34701.07000000,34719.39000000,20.89811900,1625682959999,725366.00370740,436,14.00476500,486105.65283554,0
2021-07-07 18:36:00,34719.40000000,34719.40000000,34701.27000000,34711.02000000,15.50689100,1625683019999,538239.71108082,385,8.77185200,304468.76685161,0
2021-07-07 18:37:00,34711.02000000,34722.57000000,34711.02000000,34714.62000000,11.97954500,1625683079999,415871.98631972,428,6.59092000,228807.62518391,0
2021-07-07 18:38:00,34714.63000000,34721.69000000,34704.17000000,34711.35000000,14.90750000,1625683139999,517492.62546367,398,7.86677000,273095.26071839,0
2021-07-07 18:39:00,34711.35000000,34714.28000000,34706.00000000,34711.43000000,12.42216500,1625683199999,431176.91701758,421,4.01888900,139497.13694065,0
2021-07-07 18:40:00,34711.43000000,34715.45000000,34708.65000000,34709.98000000,9.13091500,1625683259999,316933.99259026,386,2.63036700,91300.94092398,0
2021-07-07 18:41:00,34709.97000000,34735.90000000,34709.97000000,34729.13000000,22.14007200,1625683319999,768749.58025184,617,11.91033900,413551.52470618,0
2021-07-07 18:42:00,34729.13000000,34729.13000000,34716.88000000,34717.77000000,13.38387800,1625683379999,464759.50480917,368,4.71291700,163652.23858862,0
2021-07-07 18:43:00,34717.77000000,34721.17000000,34703.11000000,34713.70000000,10.86069700,1625683439999,377009.97135455,416,4.12790500,143300.73536194,0
2021-07-07 18:44:00,34713.69000000,34715.01000000,34703.78000000,34703.79000000,9.31406900,1625683499999,323271.35831644,330,2.30065100,79851.73772330,0
2021-07-07 18:45:00,34703.79000000,34707.24000000,34702.55000000,34704.36000000,10.79660100,1625683559999,374691.61038502,380,5.95510700,206664.94551930,0
2021-07-07 18:46:00,34704.36000000,34728.12000000,34695.69000000,34723.83000000,41.06878800,1625683619999,1425447.21086543,531,32.81252700,1138898.22254784,0
2021-07-07 18:47:00,34723.26000000,34723.26000000,34710.00000000,34711.21000000,12.42692000,1625683679999,431402.87674282,446,3.55352200,123357.21554318,0
2021-07-07 18:48:00,34711.20000000,34716.33000000,34705.12000000,34714.20000000,10.95234400,1625683739999,380180.85251286,438,4.11308300,142773.34363059,0
2021-07-07 18:49:00,34714.20000000,34716.65000000,34710.62000000,34716.65000000,17.85422800,1625683799999,619788.88929240,478,8.88275700,308351.06054659,0
2021-07-07 18:50:00,34716.65000000,34716.65000000,34688.88000000,34693.07000000,15.66333400,1625683859999,543567.07468321,493,6.90712000,239704.71053115,0
2021-07-07 18:51:00,34694.98000000,34695.96000000,34675.44000000,34688.04000000,19.83017700,1625683919999,687772.16705310,666,10.78119000,373918.09970391,0
2021-07-07 18:52:00,34687.44000000,34695.96000000,34681.52000000,34688.50000000,20.94401700,1625683979999,726497.44655522,570,14.12360400,489894.92385587,0
2021-07-07 18:53:00,34688.49000000,34697.02000000,34682.36000000,34697.02000000,21.29913600,1625684039999,738866.63989712,562,15.70361800,544766.30785261,0
2021-07-07 18:54:00,34697.02000000,34712.24000000,34690.48000000,34709.99000000,44.39683200,1625684099999,1540704.25985747,515,35.98440200,1248745.49446400,0
2021-07-07 18:55:00,34709.99000000,34716.63000000,34698.24000000,34700.44000000,20.08518000,1625684159999,697164.55828832,378,10.11843300,351215.70746529,0
2021-07-07 18:56:00,34700.43000000,34712.78000000,34691.77000000,34700.00000000,64.51990100,1625684219999,2238992.70215507,761,38.11640100,1322718.06105687,0
2021-07-07 18:57:00,34700.00000000,34716.35000000,34699.99000000,34711.74000000,67.23336300,1625684279999,2333518.54843986,784,55.17975500,1915148.77887431,0
2021-07-07 18:58:00,34711.75000000,34713.18000000,34681.50000000,34687.76000000,51.87517600,1625684339999,1799985.75408273,558,23.27535100,807643.86623606,0
2021-07-07 18:59:00,34687.73000000,34699.78000000,34676.02000000,34681.41000000,20.29851800,1625684399999,703968.16656741,462,11.43075600,396427.43426278,0
2021-07-07 19:00:00,34681.41000000,34681.42000000,34644.95000000,34649.99000000,36.36872200,1625684459999,1260585.02702638,793,11.50271700,398687.20017211,0
2021-07-07 19:01:00,34650.00000000,34682.25000000,34625.98000000,34682.25000000,40.16707000,1625684519999,1391745.45218264,719,18.72228500,648756.87660178,0
2021-07-07 19:02:00,34682.25000000,34682.25000000,34663.02000000,34672.03000000,22.68987100,1625684579999,786731.29919890,523,10.02281700,347534.17590752,0
2021-07-07 19:03:00,34672.03000000,34680.79000000,34668.65000000,34674.89000000,10.88794300,1625684639999,377556.05857949,431,7.29610400,253004.80037558,0
2021-07-07 19:04:00,34674.89000000,34699.00000000,34674.89000000,34698.99000000,13.53706400,1625684699999,469599.94287890,399,9.76077500,338596.81941276,0
