timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2021-07-04 16:18:00,35633.26000000,35659.19000000,35627.20000000,35648.99000000,34.23933000,1625415539999,1220364.81831558,792,12.16530800,433615.26257455,0
2021-07-04 16:19:00,35648.99000000,35659.16000000,35639.98000000,35652.78000000,22.57969200,1625415599999,804880.59197057,801,9.15949600,326484.27112440,0
2021-07-04 16:20:00,35654.97000000,35680.72000000,35649.16000000,35656.14000000,27.61499300,1625415659999,984774.48080470,764,12.42413200,443116.12314793,0
2021-07-04 16:21:00,35656.14000000,35662.95000000,35637.17000000,35644.22000000,49.53901000,1625415719999,1766179.16135148,815,25.43087600,906714.70909534,0
2021-07-04 16:22:00,35644.22000000,35657.96000000,35599.16000000,35626.39000000,35.72662300,1625415779999,1272849.80712254,877,11.02690300,392929.71146978,0
2021-07-04 16:23:00,35626.39000000,35630.00000000,35611.72000000,35616.51000000,22.03030700,1625415839999,784769.64548327,594,5.65496700,201442.09910265,0
2021-07-04 16:24:00,35616.51000000,35633.16000000,35616.51000000,35632.62000000,22.75118300,1625415899999,810584.42670424,621,13.04832600,464882.44394805,0
2021-07-04 16:25:00,35632.62000000,35644.08000000,35625.01000000,35641.30000000,31.47153900,1625415959999,1121501.39827691,662,13.33044900,475038.29231935,0
2021-07-04 16:26:00,35641.29000000,35649.11000000,35625.00000000,35638.01000000,22.42184100,1625416019999,799071.10571619,613,7.52797200,268274.28903166,0
2021-07-04 16:27:00,35638.01000000,35677.20000000,35638.00000000,35665.28000000,44.76620000,1625416079999,1596179.52002280,1078,27.64799700,985841.54081245,0
2021-07-04 16:28:00,35665.28000000,35667.99000000,35644.92000000,35651.05000000,19.42751700,1625416139999,692720.23897105,764,8.79039500,313425.11642190,0
2021-07-04 16:29:00,35652.26000000,35675.86000000,35652.26000000,35673.58000000,58.60587500,1625416199999,2090490.06522381,928,31.73585900,1131978.04730664,0
2021-07-04 16:30:00,35673.58000000,35677.20000000,35641.72000000,35647.09000000,42.43411400,1625416259999,1513313.87880746,821,6.89595000,245951.93641562,0
2021-07-04 16:31:00,35647.08000000,35657.35000000,35611.20000000,35617.24000000,42.69452600,1625416319999,1521410.57336587,736,7.79971200,277960.94343954,0
2021-07-04 16:32:00,35613.25000000,35629.90000000,35598.00000000,35622.69000000,41.77690500,1625416379999,1487729.60116824,787,17.14220000,610479.76033518,0
2021-07-04 16:33:00,35621.15000000,35641.35000000,35584.71000000,35588.21000000,28.68140800,1625416439999,1021479.24413541,834,11.04175400,393279.33296558,0
2021-07-04 16:34:00,35588.22000000,35598.91000000,35566.91000000,35593.43000000,47.52813500,1625416499999,1691076.93357802,1048,22.14122700,787810.67845846,0
2021-07-04 16:35:00,35593.43000000,35593.43000000,35568.16000000,35574.96000000,32.72542100,1625416559999,1164236.60151623,574,13.54873700,482019.97178803,0
2021-07-04 16:36:00,35574.95000000,35591.98000000,35574.94000000,35579.99000000,16.51206700,1625416619999,587553.84898964,454,9.95692000,354309.95627517,0
2021-07-04 16:37:00,35579.99000000,35605.00000000,35573.56000000,35590.00000000,28.85028900,1625416679999,1026668.13062644,599,19.15937400,681844.35089609,0
2021-07-04 16:38:00,35590.00000000,35603.36000000,35582.95000000,35592.81000000,35.21952600,1625416739999,1253504.06640982,544,9.98549800,355417.77441052,0
2021-07-04 16:39:00,35592.80000000,35597.77000000,35589.91000000,35589.92000000,10.35223700,1625416799999,368459.21154416,317,6.82755100,243008.56208878,0
2021-07-04 16:40:00,35589.92000000,35611.94000000,35589.92000000,35596.14000000,25.27193200,1625416859999,899692.49320690,624,12.37218100,440464.94743024,0
2021-07-04 16:41:00,35596.14000000,35596.14000000,35566.00000000,35566.01000000,46.98421300,1625416919999,1671918.39411652,710,14.97144000,532707.16455203,0
2021-07-04 16:42:00,35566.00000000,35576.95000000,35564.68000000,35570.58000000,17.16679200,1625416979999,610599.67037808,483,10.21032700,363174.54062754,0
2021-07-04 16:43:00,35570.58000000,35585.97000000,35564.68000000,35569.10000000,18.85365900,1625417039999,670702.01883647,450,8.42107200,299586.33767071,0
2021-07-04 16:44:00,35568.99000000,35581.45000000,35553.72000000,35569.99000000,31.53546000,1625417099999,1121498.25260217,622,21.16570600,752691.45288656,0
2021-07-04 16:45:00,35569.99000000,35575.50000000,35544.18000000,35549.96000000,19.31641800,1625417159999,686964.39574407,574,6.36110200,226223.22458614,0
2021-07-04 16:46:00,35549.96000000,35550.00000000,35472.66000000,35492.74000000,47.50943200,1625417219999,1687097.90886053,1267,13.38003800,475165.69804783,0
2021-07-04 16:47:00,35492.74000000,35517.04000000,35441.82000000,35465.00000000,63.03980500,1625417279999,2236382.84358999,1180,20.58139700,730240.55464930,0
2021-07-04 16:48:00,35465.01000000,35500.26000000,35465.01000000,35476.05000000,54.48536500,1625417339999,1933359.42286631,827,27.64437100,980951.42626710,0
2021-07-04 16:49:00,35476.04000000,35500.00000000,35470.87000000,35499.99000000,15.40310100,1625417399999,546574.40437359,526,6.01101500,213311.42023248,0
2021-07-04 16:50:00,35499.99000000,35500.00000000,35487.59000000,35492.90000000,8.90103300,1625417459999,315925.90935257,389,4.85798900,172425.41681055,0
2021-07-04 16:51:00,35492.89000000,35514.56000000,35492.89000000,35511.64000000,11.40475500,1625417519999,404951.71683176,426,6.45232100,229093.06089841,0
2021-07-04 16:52:00,35511.64000000,35515.00000000,35483.49000000,35491.00000000,8.93641700,1625417579999,317267.42658387,432,4.40318700,156338.25058004,0
2021-07-04 16:53:00,35491.01000000,35505.64000000,35483.74000000,35495.97000000,16.92844400,1625417639999,600914.41257064,467,11.54389900,409788.48024891,0
2021-07-04 16:54:00,35495.97000000,35499.99000000,35488.14000000,35489.97000000,20.68703300,1625417699999,734244.07068369,465,5.54245400,196715.04245417,0
2021-07-04 16:55:00,35489.97000000,35489.97000000,35440.00000000,35465.07000000,56.79601400,1625417759999,2014370.30321293,1037,13.34019000,473046.72998419,0
2021-07-04 16:56:00,35465.07000000,35476.03000000,35444.44000000,35466.54000000,71.34489100,1625417819999,2529646.93070212,723,55.48332800,1967175.98686985,0
2021-07-04 16:57:00,35466.54000000,35469.99000000,35452.50000000,35456.95000000,12.37324000,1625417879999,438746.70724264,403,3.91412800,138785.52574563,0
2021-07-04 16:58:00,35456.94000000,35456.95000000,35440.00000000,35454.99000000,12.70059300,1625417939999,450203.62265201,410,7.08336500,251084.71686471,0
2021-07-04 16:59:00,35455.00000000,35480.00000000,35454.99000000,35467.71000000,12.44964700,1625417999999,441551.27934792,428,7.85496800,278584.16873004,0
2021-07-04 17:00:00,35467.70000000,35470.00000000,35444.15000000,35444.16000000,25.64578100,1625418059999,909350.35808827,596,10.31143800,365646.52836422,0
2021-07-04 17:01:00,35442.25000000,35456.02000000,35413.42000000,35452.35000000,44.74132500,1625418119999,1585431.31199845,1131,28.17552400,998421.41683242,0
2021-07-04 17:02:00,35452.35000000,35455.65000000,35410.84000000,35428.62000000,42.14236900,1625418179999,1493230.35668086,776,16.97777200,601533.10802734,0
2021-07-04 17:03:00,35428.61000000,35450.00000000,35428.32000000,35448.06000000,23.93461700,1625418239999,848136.84210754,626,12.03551200,426495.18696167,0
2021-07-04 17:04:00,35448.06000000,35450.00000000,35433.85000000,35449.48000000,26.29199500,1625418299999,931825.40772451,520,9.61205900,340671.45898254,0
2021-07-04 17:05:00,35449.09000000,35450.00000000,35428.45000000,35437.48000000,34.20551500,1625418359999,1212194.35776331,534,11.51843300,408217.85001029,0
2021-07-04 17:06:00,35437.47000000,35442.12000000,35418.71000000,35419.95000000,28.82276400,1625418419999,1021145.31187559,620,12.06796700,427558.89524259,0
